,title,author,sort,count,status,detail,site,rank1,cover,url1
206,九州·缥缈录,江南,玄幻,40.2万字,完结,　　在九州北陆的大漠草原上有着这样一个游牧民族：他们尚武，信仰盘鞑天神，崇拜英雄。那里的男儿各个都是热血汉子，那里的女子各个都是巾帼须眉，他们的王朝叫做青阳。 　　故事发生在青阳。讲述着北陆游牧部落内部的权力之争，以及青阳与东陆王朝的恩怨。青阳世子吕归尘幼年即被大君送往颜真部生活，后颜真部叛乱，吕归尘被接回北都城。但他的哥哥们并未将这个年幼且多病的世子放在眼里，只是相互较劲，争夺王位的继承权。,纵横中文网,8.5,https://www.yousuu.com/book/201105/223629nwawb7vj1bzp917c.jpg,http://book.zongheng.com/book/2250.html
207,光明纪元,血红,玄幻,699.8万字,完结,文明的宿命，毁灭和复苏，无止尽的轮回原罪的深渊，世界被崩毁，只有余烬残存黑暗笼罩下，无边废墟中，唯有一人独行将血罪消泯，撕破那黑幕，光芒笼罩大地《光明纪元》简体版图书近期各大书店上市，敬请大家关注和支持下！！血丝盟主群：187999419血丝正版群：6767886普通群：27310288（1000人）109041501（500人）113298136（200人）136116811（200人）13146178（200人）再加一个45148179（2000人的新群噢~）,起点中文网,6.8,https://qidian.qpic.cn/qdbimg/349573/2311686/300,https://m.qidian.com/book/2311686/catalog
208,异世邪君,风凌天下,玄幻,419万字,完结,世间毁誉，世人冷眼，与我何干？我自淡然一笑；以吾本性，快意恩仇，以吾本心，遨游世间，我命由我不由天！一代牛人穿越异界，看其如何踏上异世巅峰，成为一代邪君！,起点中文网,4.3,https://qidian.qpic.cn/qdbimg/349573/1524659/300,https://m.qidian.com/book/1524659/catalog
209,帝霸,厌笔萧生,玄幻,1338.7万字,连载,千万年前，李七夜栽下一株翠竹。八百万年前，李七夜养了一条鲤鱼。五百万年前，李七夜收养一个小女孩。今天，李七夜一觉醒来，翠竹修练成神灵，鲤鱼化作金龙，小女孩成为九界女帝。这是一个养成的故事，一个不死的人族小子养成了妖神、养成了仙兽、养成了女帝的故事。,起点中文网,4.0,https://qidian.qpic.cn/qdbimg/349573/3258971/300,https://m.qidian.com/book/3258971/catalog
210,我是杀毒软件,懒鸟,玄幻,429.5万字,完结,我游走在黑暗与光明之间，杀戮是我的挚友，邪恶是我的仆从，白骨累累化作我的权杖，鲜血殷殷染红我的披风，阴冷双翼所过之处，死亡的哭号必将震天动地！我是死神，同时也是一个杀毒软件。（新书《杀毒猎人》正式上传，恳请大家支持）（群：215053774）,起点中文网,5.5,https://qidian.qpic.cn/qdbimg/349573/1003782761/300,https://m.qidian.com/book/1003782761/catalog
211,我夺舍了魔皇,八月飞鹰,玄幻,220万字,完结,陈洛阳感觉自己穿越的姿势不对。穿越过来，居然把世间最顶尖强者，尊号魔皇的魔教教主给夺舍了。一般不都是有大能强者出意外，剩下顽强的一缕神魂不散，然后占据一个底层苦逼少年的身体，夺舍重生，接着一路逆袭，东山再起？又或者穿越穿到苦逼少年身上，得金手指开启成神之路？为什么我这节奏不对啊。现在周围全是大佬，我感觉我快暴露了。怎么办？在线等。急！,起点中文网,5.4,https://qidian.qpic.cn/qdbimg/349573/1014234529/300,https://m.qidian.com/book/1014234529/catalog
212,不败战神,方想,玄幻,300万字,完结,少年，就是要在阳光下挥洒汗水！少年，就是要不断战斗，然后胜利！无尽天路之旅，无尽征途，见证少年的热血和传奇！心怀野望，烈血如燃！永远少年，不败战神！,纵横中文网,6.4,http://static.zongheng.com/upload/cover/2013/10/1382583274782.jpg,http://book.zongheng.com/book/251393.html
213,人道至尊,宅猪,玄幻,488.6万字,完结,自盘古开天，三皇治世，五帝定伦，世界之间，人为天地灵长……此时正值三皇中的人皇末期，五帝未定，人族也不是天地灵长。这里是莽苍荒蛮的时代，妖神、邪神、天神，诸神林立，妖魔、邪魔、天魔，群魔乱舞；万族并存，野蛮生长，统治天下，而人皇已老，人族弱小，被当成祭牲和食粮……这不是洪荒，而是狂野奔放的蛮荒！回归中国古典神话，书写人族逆袭的蛮荒传奇，敬请阅读《人道至尊》！,起点中文网,6.7,https://qidian.qpic.cn/qdbimg/349573/3458639/300,https://m.qidian.com/book/3458639/catalog
214,傲世九重天,风凌天下,玄幻,823.5万字,连载,一笑风雷震，一怒沧海寒；一手破苍穹，一剑舞长天！一人一剑，傲世九重天！,起点中文网,4.8,https://qidian.qpic.cn/qdbimg/349573/1952707/300,https://m.qidian.com/book/1952707/catalog
215,全职法师,乱,玄幻,708.5万字,连载,一觉醒来，世界巨变。 藏匿于西湖下的图腾玄蛇，屹立时如摩天大厦。 游荡在古都城墙外的亡灵大军，它们只听从皇陵下传出的低语。 埃及金字塔中的冥王，它和它的部众始终觊觎着东方大地！ 伦敦有着伟大的驯龙世家。 希腊帕特农圣山上，有神女祈福。 威尼斯被誉为水系魔法之都。 奈斯卡巨画从沉睡中苏醒。 贺兰山风与雨侵蚀出的岩纹，组成一只眼，山脊是眶，数万年来凝视着上苍。,创世中文网,4.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/782/614782/b_614782.jpg,http://chuangshi.qq.com/bk/ly/614782.html
216,感染体,黑天魔神,玄幻,188.5万字,连载,刘天明是个医生。有一天，他被病人咬了一口，于是，故事开始了。,起点中文网,5.1,http://qidian.qpic.cn/qdbimg/349573/1004140448/180,https://m.qidian.com/book/1004140448/catalog
217,罗浮,无罪,玄幻,243万字,完结,看似平静的修道界中，却隐藏着数百年气运转化的危机。一名懵懂的山野少年，遭遇了一个代代一脉相传的神秘门派，无意中却卷动了天下风云。＊             ＊              ＊无罪新书《冰火破坏神》http://book.zongheng.com/book/296950.html,纵横中文网,7.2,http://static.zongheng.com/upload/cover/2010/07/1279693374037.jpg,http://book.zongheng.com/book/38134.html
218,极拳暴君,夜与雪,玄幻,218.7万字,完结,平行时空，全球灾变，秩序崩坏，世界沦为废土，幸存者百不存一，艰难求存。携带着一个残缺不全的主神，陈冲从另一个世界穿越而来了。超电磁炮，响雷果实，磁场转动，钛极金身......这是一个猛男的末世狂飙之旅。,起点中文网,5.4,https://qidian.qpic.cn/qdbimg/349573/1011497893/300,https://m.qidian.com/book/1011497893/catalog
219,道缘浮图,烟雨江南,玄幻,80.5万字,完结,谁家年少，煮酒调笑。盈握素腰，同舟醉邀。燕开庭的纨绔日子本来过得舒舒服服，走马章台，倾倒渭水，闲来无事再修修道，却不料被卷入一场仙家风波……,起点中文网,5.7,https://qidian.qpic.cn/qdbimg/349573/1011121310/300,https://m.qidian.com/book/1011121310/catalog
220,热闹喧嚣的彪悍人生,楚白,玄幻,180万字,完结,所谓硬汉子，就是用拳头而非用头脑解决问题的人因为只有拳头，才能打破重重阻碍，轰出一条阳光大道来当然，在路上的时候，切不可错过两边明媚的风景因为对硬汉子来说，热血和柔情，都是和空气、美酒一样，不可或缺的生存必需品这是一个勇猛果敢的硬汉子，用拳头打出一片天地的故事这是一个头脑简单的动漫白痴，以行动力开拓人生的故事,纵横中文网,7.7,http://static.zongheng.com/upload/cover/2010/03/1268376638384.jpg,http://book.zongheng.com/book/39375.html
