,title,author,sort,count,status,detail,site,rank1,cover,url1
537,重生原始异界,步兵长,奇幻,96.6万字,完结,新书《重生原始仙界》已经开始写，对这一类型感兴趣的可以移步过去看看。主角发现自己莫名其妙穿越到了异界原始社会。在这里精灵还是一群在树上跳来跳去的猴子。在这里巨龙还只是一群会飞的蜥蜴。在这里泰坦还是只一群挣扎在生死线上鶸。主角欢快的在这张白纸上涂涂抹抹，却没有想到自己无意间的行为创造了历史。,起点中文网,5.2,https://qidian.qpic.cn/qdbimg/349573/1010972085/300,http://book.qidian.com/info/1010972085
538,转生眼与超凡世界,金蟾老祖,奇幻,125.1万字,连载,邪神低语，恶灵复苏。魔法与巫术对撞，骑士与狼人厮杀。鲁迪在寒冷与黑暗中睁开眼睛，感受着这个世界浓浓的恶意，而他唯一能依靠的只有一双意外获得的转生眼……,起点中文网,3.5,https://qidian.qpic.cn/qdbimg/349573/1022052772/300,http://book.qidian.com/info/1022052772
539,干掉那个女巫,鲤礼,奇幻,7万字,连载,“我教会了这个世界的女人魔法。”“我本以为我能拯救她们。”“她们背叛了我。”“魔法所导致的巨大生产力差距让这个世界的男人变成了下等生物，我已无力回天。”“后来者，我将火种留在此地，愿我这浅薄而无知的遗产，能为你开辟前路……”——梅林放下穿越者前辈留下的日记，拂去巨大钢铁上的灰尘：「G-u-n-d-a-m」---------------一句话简介：幕后黑手在一个蒸汽朋克的女尊世界里种田造机甲大战女巫的故事。,起点中文网,4.8,https://qidian.qpic.cn/qdbimg/349573/1021470303/300,http://book.qidian.com/info/1021470303
540,魔导战记,赵延年,奇幻,135.5万字,连载,这是一个主角被妹子坑，被下属坑，被穿越者前辈坑，最终被坑成了世界之王的故事。,起点中文网,6.6,https://qidian.qpic.cn/qdbimg/349573/3150989/300,http://book.qidian.com/info/3150989
541,暴力王座,未央教主,奇幻,108.2万字,完结,暴力不能解决世上所有的问题，但是在有些时候，极端的暴力却是最直接、最有效的解决方式，而这正是我所擅长的。————————————————————————————平生不修善果，偶尔杀人放火。重剑横扫天下，暴力铸就王座。————————————————————————————注：以上观点其实是错误的，大家千万不要当真！只是小说需要才这么写，其实我连一只鸡都不敢杀！————————————————————————————感谢doudoubi贡献的群（66358250满）欢迎大家涌跃加入。,起点中文网,6.4,https://qidian.qpic.cn/qdbimg/349573/1027128/300,http://book.qidian.com/info/1027128
542,地下城主成长日记,八爪章鱼,奇幻,116.2万字,连载,李大峰遇上交通意外死了，在一个奇幻世界重生，成为一名最低等级的骷髅兵。他摸鱼混了几十年，忽然天上掉馅饼，成为了地下城的城主。 他不想当老板，他只想打工啊！,有毒小说网,5.7,https://alioss.youdubook.com/uploads/20200616/9b6b1c2a6286bc68ccc96921a8083d71.jpg,https://www.youdubook.com/book_detail/2725.html
543,就是个领主,冰火宝贝,奇幻,159.8万字,完结,"【起点第四编辑组签约作品】&amp;lt；br&amp;gt；就是一个领主的发家史.背景为异大陆,魔法与剑,不过本人保证领主,也就是猪脚即不是魔法大师也不是什么骑士,剑神.就是挣钱建立自己的领地,然后建造自己的军队,本文里即使是剑神那类的也一个人消灭不了一只军队,法师呢更类似于现代的小迫击炮类的!&amp;lt；br&amp;gt；我也要吃饭睡觉,每天还要上班,为了保证每天基本能够两更,只能早起,中午,晚上自己挤时间,由于时间比较紧张,所以存稿基本保持比发出的多三到四章以便能够进行一些修改.所以大家如果有意见请留言,我都会看的,以便能够把作品写好.我看很多朋友不知道群号,这里说说群号:43029858",起点中文网,6.4,https://qidian.qpic.cn/qdbimg/349573/130075/300,http://book.qidian.com/info/130075
544,五等分的法兰西圣女,顾闻涛,奇幻,53.5万字,连载,中世纪的帷幕徐徐落下，骑士的时代步入黄昏，百年战争，胡斯战争，再征服运动，拜占庭危机，这是文艺复兴前最后的黑暗。 圣女贞德持旗行走，英格兰精灵举弓相迎，炼金术士，圣殿骑士，古代魔女，以及自东而来的帝国龙旗，神秘的世界绽放着最后的余晖。<...,有毒小说网,6.5,https://alioss.youdubook.com/uploads/20201112/f962311de8b42b55751d5559996d4cb4.jpg,https://www.youdubook.com/book_detail/4415.html
545,这个巫师不太冷,断牙无伤,奇幻,188.2万字,完结,他是巫师界的异类，在冷酷的，缺乏人情味，以利益为先的巫师界中，他我行我素，亦正亦邪。他作为人族的一员，横扫八方，震慑异族，成为人族公认的人皇。他的传说，传播无尽宇宙，异界的强者们尊敬地称他为：人皇，恶魔召唤师，神秘的时空游荡者。龙与魔法，剑与骑士，美女与异族，构成了一个梦幻般奇妙的世界。而他的传说——就从这里开始！**********************************************开头有些老套，不耐烦的可以直接跳过从第十章开始看！QQ群：147719794,起点中文网,3.2,https://qidian.qpic.cn/qdbimg/349573/1003729066/300,http://book.qidian.com/info/1003729066
546,合成召唤,圣骑士的传说,奇幻,294.4万字,完结,当三声钟声响起时，魔法大陆上的圣级强者纷纷动身，踏上一个神秘而未知的战场。 而当最后的钟声响起时…… 方隆以强者之姿，降临那天外战场！,创世中文网,4.9,http://wfqqreader.3g.qq.com/cover/247/216247/t5_216247.jpg,http://chuangshi.qq.com/bk/ly/216247.html
547,魔法世界当老师,剁鱼大哥,奇幻,57.8万字,连载,一个普通地球人穿越到剑与魔法的世界，想要生存下来要靠什么？当老师啊，语数外理化，这些初高中虐死学渣的课，这回轮到魔法世界的人来享受一下了！,起点中文网,4.6,https://qidian.qpic.cn/qdbimg/349573/1011386929/300,http://book.qidian.com/info/1011386929
548,艾泽拉斯之救赎,君子与兰,奇幻,236.4万字,连载,安定，会唏嘘个别人的命运多舛。动荡，是玩弄所有人的悲惨世界。身为个别人的兰洛斯本已为短命的一生画下休止符，却惨遭萨格里特钥石强行拐卖，经历两个截然不同的世界和社会体系洗礼，他终于悟了。这辈子一定要活出个头来！兰洛斯：等等，不是艾泽拉斯吗？怎么一醒来周围全是恶魔？萨格里特：这里是我的故乡，恶魔监牢，破碎深渊马顿。兰洛斯：？！……淦……命运的猎物，在这一刻成为猎手。PPS:书友群140334103，欢迎各种撩作者~,起点中文网,4.1,https://qidian.qpic.cn/qdbimg/349573/1009980543/300,http://book.qidian.com/info/1009980543
549,冰与火之歌的篡夺者,甘辛巴,奇幻,59.3万字,连载,长夜难明随着巨龙的到来，曾征服七国的坦格利安已传近三百年，此时新的人主即将崛起。冰与火之歌的吟唱，诉说着全新的征程。黑火的血脉将燃尽一切，这是冰与火世界的征伐！注：本书以原著为主体与权力的游戏剧集略有差别，只会引入部分剧情。欢迎加入铁王座的篡夺者，群聊号码：626483397,起点中文网,2.9,https://qidian.qpic.cn/qdbimg/349573/1013945255/300,http://book.qidian.com/info/1013945255
