,title,author,sort,count,status,detail,site,rank1,cover,url1
406,始之罪,终·人间失格,悬疑,0.3万字,连载,“喂，那个女的，我喜欢你。”一名看似玩世不恭的少年说道。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017685208/300,http://book.qidian.com/info/1017685208
407,诡镇谜云,悦心堂,悬疑,3.1万字,连载,在河谷城的传说中，镇西堡那雄伟壮观的城门，不仅是沟通文明世界与蛮荒之地的通道，也是连接人类社会与亡灵世界的门户……,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017016763/300,http://book.qidian.com/info/1017016763
408,雍熙苑秘事,希文之忧,悬疑,1.8万字,连载,宋嘉祐五年正月，辛卯朔，白虹贯日。正值元月佳节，欢庆节日的人们并没有想到，整个汴京城已然陷入了一个巨大的迷局之中。契丹的暗探岗哨、朝中的党争攻讦、隐藏在繁华背后的糜烂都将浮出水面。褚遂良的《山河帖》到底与此事有何关系？有关系还是没有关系？整个汴京城的生死，只在一念之间……十五日的惊险交锋，惜不为史书详载，我等只得自那寥寥数言中体会那荡气回肠的生死十五日，了解那段扣人心弦的故事……,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017670683/300,http://book.qidian.com/info/1017670683
409,一句开头一个故事,周易清明,悬疑,1.8万字,连载,这个人很懒，什么都没有留下。【正在打开书籍】【正在记录文字】【正在疯狂连载】给我一个开头，我给你一个故事。给我一支酒，我故事请听我慢慢道来。【正在加载作者脑库存】【正在提存素材】【正在形成故事】,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017660635/300,http://book.qidian.com/info/1017660635
410,我真的会道术,帝王将相,悬疑,1.7万字,连载,一个诡异的梦指引我…,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017586549/300,http://book.qidian.com/info/1017586549
411,我真的只是一位普通高中生,tetsu耀,悬疑,3.1万字,连载,“真遗憾，你已经死掉了，因为被石头绊倒砸到头。”“……哈？”伊文不知自己什么时候昏迷了过去，再次醒来的时候就被告知自己已经死掉了，还是以这种超逊的方式，而身边出现的女孩甩掉手里的百万吨重锤遗憾的表示还没砸下去就醒了真是可惜。“不过也不要太悲伤，只要你完成任务还是可以活过来的，就像很多漫画里面一样。”“等等等一下！为什么会变成这样！我只是一个普通的高中生啊！莫名奇妙的死掉接下来的展开还那么眼熟，而且你自己也这么吐槽了，这样的故事真的没有问题吗？！”“……总会有办法的！”“王道套路吗！”“我是说真的，你一定会取回自己的记忆然后活过来的，安心吧，我会在你身边帮助你的。”“不，其实也不是那么想回去，而且我一个普通高中生哪有什么能力去完成连难度都不知道的任务。”“所以才说总会有办法的啊！”“还是这句话吗？！”“代号016号系统为您服务，愿您接下来的旅程一帆风顺。”“这什么奇怪的称呼？”至于是不是一帆风顺，普通高中生伊文表示:我太难了。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017465853/300,http://book.qidian.com/info/1017465853
412,诡界大佬,庄周喂鱼,悬疑,1.4万字,完结,周鱼来到了诡狱，而且还是五大诡狱里最大最乱的混沌诡狱。在这里他见到了蚩尤，见到了闲鱼道长，这些可是诡狱里的大佬。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017656295/300,http://book.qidian.com/info/1017656295
413,子时茶楼,思砌,悬疑,1.9万字,连载,一处开在繁华商业街尽头的“冷清”茶楼，其内，是常人所无法触及的另一个世界，除非……,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017788214/300,http://book.qidian.com/info/1017788214
414,命锁申城牌索A,楼上曲,悬疑,2.7万字,连载,这不是一本爽文，我想写一本硬核悬疑。以一个申城拍手展开的故事。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017654725/300,http://book.qidian.com/info/1017654725
415,璀璨夺目的碎片,钦拆,悬疑,10.3万字,连载,罗萨从记事起就生活在奥古斯都王国，但在他23岁时一场危急存亡的变动改变了他的生活。［三角星］、［果树根基］、［9与16］、［若隐之环］、［肋骨之匙］、［无花果之力］、［喇叭虫之核］、［洪水］、［巴比伦］、［彩虹花园］、［东风］、［橄榄枝］、［塔陷］、［飘洒］、［无应］、［有旋］……这是命运为斗士铺设的道路，斗士不会怨天尤人，只会义无反顾。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017145651/300,http://book.qidian.com/info/1017145651
416,翻越文字的低语,洛海贤,悬疑,1.9万字,连载,史蒂芬金曾写过：“噩梦并不受逻辑控制，而且噩梦如果能被解释，反而会失去原有的趣味。因为噩梦与恐惧的艺术是相互对立的。”在恐怖小说中，被害者总会不断询问“为什么？”但却得不到任何答案，其实也不应该有答案。毕竟能烙印在我们脑海，成为挥之不去的谜团，就是最好的答案——我叫徵羽摩柯，是个作家。而这一切的一切，都从一个梦开始......（V家文）,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1016214114/300,http://book.qidian.com/info/1016214114
417,酒灵师传说,牧遥星野,悬疑,2.6万字,连载,李天乐从酒壶大陆穿越到修灵大陆，随后结缘仙人，前往五行宗探灵峰修炼。他一生的目标是持续感知乐观与快乐，为之不断训练感知力，更是在一步步的努力之下，成为强悍的侦探灵师，被封号为酒灵师！,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017800912/300,http://book.qidian.com/info/1017800912
