,title,author,sort,count,status,detail,site,rank1,cover,url1
157,吹着春风去远嫁,萧饭,现实,36.2万字,完结,故事发生在美丽浪漫的厦门，讲述跨越六十年的沧海桑田，同一个家族里的两段远嫁故事。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1015792968/300,http://book.qidian.com/info/1015792968
158,木叶何翩翩,横蛮肆虐,现实,2.1万字,连载,故事多是第三人称，书信多是第二人称，而生活只有第一人称。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019697529/300,http://book.qidian.com/info/1019697529
159,泽榮,无觖,现实,5.7万字,完结,路南清，从小生活在孤儿院，8岁时患上癌症，后被人领养，在一场大雨中失去了他的领养人，此后路南清的『灵』开始觉醒，癌症也突然消失。高考几近落榜，后收到一封来自美国私人大学的录取通知书。平凡的少年由此踏上了不平凡的道路，故事也才刚刚开始……,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1016513868/300,http://book.qidian.com/info/1016513868
160,富一代是如何炼成的,梦回牛河,现实,6.5万字,连载,作为一个创业者，经历了许多成功与失败，也有了许多心得，想通过一些故事，分享一下这些年成功与失败的经验与教训，各位看官，如有不对之处，权且一笑而过！,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019143609/300,http://book.qidian.com/info/1019143609
161,我的苦难前半生,一声唏嘘,现实,12.9万字,完结,活着就是一种幸福，每个人对幸福的定义不甚相同。有的人，一生充满坎坷和不幸！他们一路走来颇为不易，但是，有时候简单人也有非同寻常的经历，本文主人公为我们展示了他不同凡响的前半生……,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019673871/300,http://book.qidian.com/info/1019673871
162,傅少久久长眠,卿卿欢言,现实,0.9万字,连载,喜欢看小说的就来吧。作者君写的应该，能看吧。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019714431/300,http://book.qidian.com/info/1019714431
163,胖爷荒岛系列,东海小胖,现实,37.7万字,连载,一个普通的死肥宅，一场意外居然让我流落荒岛，作为在岛礁上都可以种西瓜的伟大民族中的一员，一切尽在掌握！坚韧、乐观、拼搏！,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1018450188/300,http://book.qidian.com/info/1018450188
164,追忆打工的日子,忧伤的城市,现实,17.8万字,连载,从毕业踏上南下的火车，去广州去打工，辗转其他城市再回省城，当过记者，卖过书，摆过地摊，给女老板做过男文秘，当过商场促销员，卖过煤气灶，也上过千家万户给人修过煤气灶，做过统计员，也去菜市场贩过电子秤，做过美工，从小员工到区域经理，从打工，到创办自己的公司，有一路走来，有奋斗，有成长，遭到过社会的毒打，也尝到过收获的喜悦。我试图在这本书里，一一道来。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019213949/300,http://book.qidian.com/info/1019213949
165,平生帖,二狗子1,现实,3.5万字,连载,余得天幸，生于欢乐。虽家处僻壤，且为衣冠之家。光绪二十八年，余曾祖尝贡举及第，为任一方。其祖虽不能泽福地方，但有清名。而所仗微禄，藏其金石法帖亦少有能及者也。至余祖父，国难频仍，壮年倡大义于思州，于是出筹军旅，亦不废经史文章。而乃父，工金石，善弹弈。余因家学之概，少四五，即好为诗。时十一二，已贯群经。后不忿于文事，更索于黄老之术。余至弱冠，所猎之广，博于周秦百子，夷狄淫巧。然余虽巧学多目，而少有精谈。今之世不同于古，学之为易，勤勉为难。余不敢计较与古人，其今亦不足自立矣。余固有志焉，而未能逮也。待二十二三，为求斗觞之禄，不能专精于学。驱驰少暇，奔以为四方。虽以笃好深嗜，犹时时窃之，究竟未能如往矣。尔后先祖父先大夫先后谢世，余唯酒是依。余百家之学。专以为老庄。所以不以为规矩。不日倾其薄产，故以为颠沛。自此恣情南岭，以为快意。然余心往之以为学，虽有识于事故人情，而不以为之。究竟失以情痴。余而立，犹以为少时。幽山野观，放鹤为诗。时至今，三十有八。未不惑，已迟暮。余今记之笔墨，亦苟延生气矣。余往复生平，唯愧于情耳。究其平生所学亦不过于情耳。嗟夫，晚来知其情深而情深不寿也。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019548105/300,http://book.qidian.com/info/1019548105
166,人生一条路入错了行,幸运一毛,现实,0.7万字,连载,一生何求。失落的人生。失落的家庭，怎么才能步入正轨，,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019753154/300,http://book.qidian.com/info/1019753154
