,title,author,sort,count,status,detail,site,rank1,cover,url1
1386,不当咸鱼的皇帝不是好皇帝,血是什么颜色,历史,4.6万字,完结,穿越永夜王朝成傻呆皇帝，母后大人替我把持朝政，皇叔替我镇守江山，开疆拓土，万国来朝，可是国泰民安的，又有无敌系统加身，让我来干嘛？当咸鱼吗？,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017785462/300,http://book.qidian.com/info/1017785462
1387,楚汉颠覆者,香山居士,历史,12.7万字,连载,现代的青年，穿越到秦汉时期。历史，注定不会再按照原本的轨迹发展。他，将会给这个时空带来天翻地覆的变化读者QQ群：241577399,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017679531/300,http://book.qidian.com/info/1017679531
1388,一世风尘客,你开心么,历史,15.4万字,连载,你一句话，我一句话，两个泼皮小儿朝着天朝走去了。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017768669/300,http://book.qidian.com/info/1017768669
1389,历史枢机,万物并作,历史,7万字,完结,一切都将成为历史，且看“历史枢机”如何运转乾坤！,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017526510/300,http://book.qidian.com/info/1017526510
1390,逆鳞狂歌,哈胖,历史,0.9万字,连载,本想安安心心当个咸鱼富二代，为什么你们都要逼我！！浑身浴血，是结束，也是开始，老天不会辜负任何一个努力的人，，只要你在这乾坤之中。本书有轻松，有搞笑，有感情男主很帅！因为作者也很帅，不接受反驳！,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017649682/300,http://book.qidian.com/info/1017649682
1391,战国兄弟,杀气浩然,历史,0.8万字,连载,欲望与梦想同行，权势和利益同伴。大周王朝日渐衰落，各诸侯国纷争不断。八位年轻人将不期而遇，怀揣自己的志向。他们分别是：燕生、齐姜、齐田、楚神、秦野、赵烈、魏卒、韩鬼。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017835147/300,http://book.qidian.com/info/1017835147
1392,长乐竟然逼婚,我咯的,历史,5.8万字,完结,“您听到的肯定是坊间传闻，那些诋毁他的人，只是在嫉妒他的优秀而已！”程处玉：“汝听，人言否？”,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017867859/300,http://book.qidian.com/info/1017867859
1393,列国纷争志,咸鱼视界,历史,0.3万字,完结,(无期限停更中)在这破败而残酷的世间。总有人胸怀大志，搅动风云，立不朽功名。还有人乘风而起，独霸一方，成千秋宏图。也有人壮志未酬，兵败垂成，却轻描淡写。任几多辉煌，百年后，也不过一具枯骨，黄土埋。悠悠岁月，多少风流人物沦为笑淡，多少鼠辈小人逐名追利。如今天下，四方以乱治乱，境外强敌环伺，可怜了万民，受苦受累，若问英雄在那，当如何回答？只得心中安慰，那那都在。哪里有压迫哪里就有反抗，且看无名小辈，匹夫布衣挑起英雄之名，负重前行。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017783374/300,http://book.qidian.com/info/1017783374
1394,胤渊,楼哟,历史,1.3万字,完结,她，本是一个天真，无忧的公主。而他是门阀的继承者。一个冷静的夜晚，他们两人也因此而变……大漠中站着一名男子，他只能看着她离去……,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017481843/300,http://book.qidian.com/info/1017481843
1395,三国之飞龙在野,卧倒大圣,历史,5.8万字,完结,罗马国：天神爷爷，我罗马国没有岛国的狼子野心，还请饶了我们吧！求求你了！我们愿立血誓永远效忠您。剧情不会让各位书友失望的，喜欢赵云的不妨收藏.,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017913760/300,http://book.qidian.com/info/1017913760
1396,龙吟九州传,大宣威,历史,4万字,连载,这天下本就是大争之世：三国重现，九王纷战上百名将，尽显封狼居胥之态；数十谋士，皆显卧龙凤雏之才；“你们想夺回自己的天下，我也想夺回属于我的江山。”“功过？”曹操笑道：“功过能拿来平天下吗？后人之论与我何干？”“我哭了一辈子了。”寒光一闪间，他决心已定：“这次，我要笑着夺回我的蜀汉！”秋风萧瑟，洪波涌起。“孟德兄，你以为觉得这盘大棋——怎么样？”“依我之见，我们——都输了！”,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017849122/300,http://book.qidian.com/info/1017849122
1397,大唐纨绔子,彩虹茉莉花,历史,1.4万字,连载,一不小心大冬天溺水，再醒来发现自己被冻在一个冰块里，破开冰块发现自己到了一千多年前的大唐。什么，我是李元霸？李元霸不是杜撰出来的吗？,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017896184/300,http://book.qidian.com/info/1017896184
1398,汉末天朝,冢痕,历史,100.5万字,完结,汉末天朝断更太久，一时间无法写出那种感觉，只得断更，不过为了大家，我有写了一本新书【末世之无限变身系统】希望大家多多支持。,恒言中文网,--,http://pic.hengyan.com/cover210/2869_210.jpg,http://www.hengyan.com/book/2869.aspx
1399,大明小财子,夜锁春秋,历史,10.7万字,连载,大明朝，永乐元年。（公元1402年）图书馆管理员王琦睡梦中穿越到明朝初年，发现一个文科男在这个世道毫无用武之地，决心就种种田，当当米虫，过点幸福的田园生活。可事与愿违，一宗案件，让他被迫入局。联袂沈家，与之一起，开阔商业，与郑和一起下西洋……爱恨情仇，商海沉浮。六百年后，控制世界经济命脉的，不是各国政府，不是什么柴氏家族，而是历史悠久，根基深厚的隐形财团---王家。PS：求粉丝，求砸票啊...新人新书，夜郎拜谢！！另外，书友加个群：夜总会【一群】290172816,磨铁中文网,--,https://cdn.motieimg.com/book/0002/24714/8.jpg,http://www.motie.com/book/24714
1400,重生之重整大宋,重生武大郎,历史,203.7万字,完结,穿越了，成了太子，可惜却是亡国太子……靖康之耻到来，太子只能逃出开封，女真人追杀他、康王赵构也在追杀他，后来不得已逃到了西北，奈何西北还有权臣折可求存在……斗倒了折可求，终于掌管了朝政，一步步发展军力，发展经济，先是占领关陕、川蜀，然后是南下灭康王，最后是北上灭金……走过路过的朋友，千万点击进去看看，保证很精彩，保证不让你失望。南北宋年间，你喜欢的那些英雄人物岳飞、韩世忠、王重阳都在其中，各种各样丰富多彩的小人物也在其中。,磨铁中文网,5.3,https://cdn.motieimg.com/book/0002/23504/3.jpg,http://www.motie.com/book/23504
1401,白山黑水间,鼎鼎当当,历史,89.1万字,连载,不知道怎么回事儿，更新勤了，收藏反倒减少，好打击人呀。计算着，阳历2月5日前上传第二部，3月5日上传第三部，其中第三部基本上不需要怎么修改了，4月就为全本努力，看来没人给一下鼓励哦。第二部《击壤奋歌》已上传多日，链接：http://book.zongheng.com/book/334850.html,纵横中文网,--,https://static.zongheng.com/upload/s_image/cover/2014/02/1392117227983.jpg,http://book.zongheng.com/book/282612.html
1402,乱史穿空,不缺钙,历史,1.2万字,连载,穿越旅行的必携之物是什么？程咬金选择了一对宣花大斧，诸葛亮只带了一把蒲扇，潘金莲带了些细软，杨玉环带了几枚“妃子笑”，萧蒙……他带了一家酒店过来，五星级的。,磨铁中文网,--,https://cdn.motieimg.com/book/0000/899/1.jpg,http://www.motie.com/book/899
1403,幸福东西,盐丁,历史,7万字,连载,因为一次‘意外’邂逅了一个女人，从此皮九末就开始了他找不着‘北’的生活。曾今的遗忘，现在的迷失让皮九末有了新的抉择和转变。悲剧或欢喜我们有选择的权利吗？在真相背后隐藏的阴谋揭开了曾经五个家族间的恩怨情仇，而这些将彻底改变皮九末的人生道路。而那个曾经一度神秘的女人最终又会把感情寄予给谁？,磨铁中文网,--,https://cdn.motieimg.com/book/0000/1918/7.jpg,http://www.motie.com/book/1918
1404,连升十级,隔夜碧螺春,历史,13.6万字,连载,富二代一夜暴穷，万念俱灰之际，遇到神兽，帮他回到正值动荡时期的清朝，他怎样依靠自己的本事，从平民一步步走到权力的核心？一个放浪不羁，眠花宿柳，游手好闲的清朝举人老爷的儿子，来到21世纪，他是如何在这样纷繁复杂的环境下生存的？,磨铁中文网,--,https://cdn.motieimg.com/book/0000/2378/3.jpg,http://www.motie.com/book/2378
