,title,author,sort,count,status,detail,site,rank1,cover,url1
712,最佳反派的奇妙之旅,这是我小号,二次元,120.4万字,完结,【纯度很高的JOJO同人，全本已完结，放心观看】 我的名字，琼森·乔弗里，14岁，是学生。 　　住在安达利社区一带，在安达利公立高中上学，每天八点上学，五点放学。 　　我读书认真，从不吸烟喝酒二次元，游戏仅浅尝辄止。 　　晚上十点睡觉，每天睡足8个小时。睡前必须看一会世界名著，喝一杯温牛奶。 　　上了床马上熟睡，一觉到天亮，绝不把疲劳和压力留到第二天。 　　所有人都说我很普通。 　　对，我真的只想做个普通的高中生。 　　好了，承太郎先生，别用那种怀疑的眼光看我。 　　我享受普通的高中生活，并不知道什么替身使者、和秧歌star不是同父异母的兄弟、更不想做毁灭世界的完美反派。 【一本超正经的JOJO同人，关于普通人在JOJO世界的冒险】,刺猬猫,6.1,https://novel-cdn.kuangxiangit.com/uploads/allimg/c191112/12-11-19113759-35042-100117091.jpg,https://www.ciweimao.com/book/100117091
713,日在学院,柳生,二次元,110.2万字,完结,正常的综漫作品,刺猬猫,4.7,https://novel-cdn.kuangxiangit.com/uploads/allimg/c161231/31-12-16135929-88465-100003863.jpg,https://www.ciweimao.com/book/100003863
714,剑在火影,易安,二次元,200.5万字,连载,新书《星落火影》 ———————— “还有，他的剑。” 剑？ 众人一愣。 “他若挥剑，必不可挡！” 一个武士，来到火影世界的故事 群:712481924,刺猬猫,5.2,https://c1.kuangxiangit.com/uploads/allimg/c181006/06-10-18215621-98814-100077092.jpg,https://www.ciweimao.com/book/100077092
715,我的网恋女友,我爱喝酸奶,二次元,100.5万字,完结,【吃鸡征文活动】 我的网恋女友是妹妹？ 群号816104623。,刺猬猫,6.2,https://c1.kuangxiangit.com/uploads/allimg/c181027/27-10-18155550-6691-100061744.jpg,https://www.ciweimao.com/book/100061744
716,千面间谍的一战物语,琥珀色的漩涡,二次元,62.9万字,连载,【神脑洞系列--原创征文】 这是一个存在炼金术和被称为神姬的强大女性的平行地球，正处于即将爆发第一次世界大战的二十世纪初！ 我们的主角，一个玩世不恭的变态穿越而来，成为精通易容术的千面王牌间谍！从此，他过上了时不时调戏神姬，周旋于炼金术师、政客、军人、间谍间的刺激生活。易容、造假、窃听、策反、暗杀、偷窥神姬，无所不用其极。 甚至是……女装。 “我今天就是死在这，也绝不会……唉，都是为了任务啊……咦，裙子下面很适合藏东西啊！” 总之，这是一个以第一次世界大战为背景，惊险有趣的故事！ PS：主角不是伪娘！相反，他性格相当有趣（混乱阵营）的！请大家一定要看下去！ PSS：部分情节会比较严肃，这毕竟是世界大战。 PSSS：有一定智斗情节。 PSSSS：本书又名《千面间谍要掀翻全世界！》（PS是不是多了点？）,刺猬猫,5.6,https://c1.kuangxiangit.com/uploads/allimg/c180209/09-02-18140433-63334-100048405.jpg,https://www.ciweimao.com/book/100048405
717,证道从遮天开始,鬼灯青月,二次元,342.4万字,连载,穿越遮天世界，证道不朽。无限流，第一个世界略长。,起点中文网,4.0,https://qidian.qpic.cn/qdbimg/349573/1017488287/300,https://m.qidian.com/book/1017488287/catalog
718,狂三的从零日记,Aroundight,二次元,120.3万字,完结,剧情魔改向，人物魔改向，主角486，不喜勿入,刺猬猫,6.4,https://c1.kuangxiangit.com/uploads/allimg/c160910/10-09-16173215-29727-100017018.jpg,https://www.ciweimao.com/book/100017018
719,艾泽拉斯之力,双子座的凌,二次元,255.1万字,连载,所谓高贵，仅在自制与否。所谓王者，仅在尽职与否。 所谓痛苦，只因知晓真实。所谓坚定，只因有所珍惜。 生而为人，当需克己守礼。生而为王，当需直面命途。 此身有心，便可怀抱情亲。此心有恒，便应逆流而上。 魔兽艾泽拉斯老年人题材，欢迎老书友们前来养老~书友群274696142，欢迎加入~~,刺猬猫,3.5,https://c1.kuangxiangit.com/uploads/allimg/c190104/04-01-19182227-6416-100080431.jpg,https://www.ciweimao.com/book/100080431
720,我家屋子怪东西很多,灰尘飘飘,二次元,118.8万字,连载,自从房东言尘捡到了一块奇怪的玉佩之后，家里开始多出各种奇怪的东西… 啥?有人想调侃说这屋子东西叫后宫？ 爆破狂道士，魔教女魔头，返祖狐女仆，痴女吸血鬼，妖兽小萝莉… 而且实际上接踵而来的还有不断的麻烦… 什么，只想过普通的生活？这样的Flag立不得啊！ …且看一个伟大的死宅如何沦为现充（误） （PS：新来的读者老爷，前期黑历史也许将逐步润色，别因为前期乱七八糟就弃坑，相信某飘，只要看到后面，就会发现，这其实是一个大坑，咳咳）,轻文轻小说,6.7,https://image.iqing.in//cover/df1c69bc-9ca3-43fd-8cfc-1bc10242535e.jpg,http://www.iqing.com/book/7734
721,峡谷少女飞雷神,松子不吃糖,二次元,109.6万字,完结,难道这就是你分手的借口♪♪♪如果让你重新来过♪♪♪你会不会爱我♪♪♪爱情让人拥有快乐♪♪♪也会带来折磨♪♪♪曾经和你一起走过♪♪♪传说中的爱河♪♪♪已经被我泪水淹没♪♪♪变成痛苦的爱河♪♪♪——《瞬狱影杀阵·修炼秘籍》“无知者在劫难逃”***********女主文、无男主、英雄联盟、非猛男不建议阅读,起点中文网,4.7,https://qidian.qpic.cn/qdbimg/349573/1016930159/300,https://m.qidian.com/book/1016930159/catalog
722,精灵之虹晶,自闭阿宅,二次元,105.2万字,连载,重生神奇宝贝世界初见的小智只有四岁超能力少女娜姿没学会变娃娃华蓝扛把子依旧建在美少女希罗娜刚结束家乡的旅行踏上关东大陆这个时间点似乎不对，但问题不大。毕竟他可是口袋妖怪系列中最可怕的萌新！Q君羊：426347359,起点中文网,5.4,https://qidian.qpic.cn/qdbimg/349573/1014894496/300,https://m.qidian.com/book/1014894496/catalog
723,现实世界的神奇宝贝,第九番薯,二次元,118.3万字,连载,楚夜：妙蛙花，mega进化！使用寄生种子、光合作用、扎根、三粉、神秘守护、光墙、终极吸取，最后树界降临·硬化植物！你打我看我感不感动！楚夜站在树上俯视众人说道。众人：你给我滚啊！ps:又名（现实世界的宠物小精灵、现实世界的口袋妖怪、现实世界的神奇宝贝、现实世界的pokemon……）ps2：本书风格略黑暗，充斥阴谋论，点开前做好心理准备，看不舒服请安静右上角点一下就好了，谢谢。书友群已创建：916382254，有兴趣的可以加一下，有事我都会在群里通知的…,起点中文网,5.4,https://qidian.qpic.cn/qdbimg/349573/1014213076/300,https://m.qidian.com/book/1014213076/catalog
724,木叶养猫人,槿木槿木,二次元,142.4万字,完结,新书《我徒弟真的都是废物啊》已发布，内投穿越到二战末尾时期的火影世界，却被逼无奈成为二尾的人柱力？！舍人摩挲着小腹上的封印，浮想联翩，舌根处传来阴冷的触感...舌祸根绝之印？！我在...雷之国还是火之国？刚穿越就要接受地狱模式的考验？！“二尾，你说，大漂亮和小傲娇，这两个名字哪个好听？”“二尾，今天来给你讲一个大象与小白猫的故事...”................简介疲软无力，槿木习以为常！已有完本370万字小说，拥有日万、月40万字能力，更新值得信赖！书友群：1078231973，欢迎进群唠嗑！,起点中文网,4.0,https://qidian.qpic.cn/qdbimg/349573/1020336070/300,https://m.qidian.com/book/1020336070/catalog
725,我去黑魂捡垃圾,白影乌鸦,二次元,85.6万字,完结,【欢乐书客八月征文】 书友群：126424650，欢迎喜欢讨论剧情和设定的热情书友。 平凡的大学生，却在租住的地下室发现一个不平凡的传送门。门后是个正在走向衰亡的世界。没错，那里是洛斯里克，是历来传火薪王们的故乡，也是漂泊汇流之地。巡礼者们皆向北而行，并传递着预言：火已渐熄…… 当火的时代落幕，一切都将汇聚到某个终点。传说中，一位英雄将从灰烬中诞生。他将开创新的时代—— （旁白君被打断） 南星：“哇，挖到宝了，这是太阳公主的戒指啊！拿走拿走，是我的了。咦，旁边那个画画的小姑娘，你的颜料盘已经干了喔，需要我帮忙吗？” ……灰烬啊，你带来的火正熊熊燃烧。但我还需要一些颜料，那带有人类黑暗灵魂色彩的颜料。,刺猬猫,3.0,https://c1.kuangxiangit.com/uploads/allimg/c171106/06-11-17232659-45066-100043473.jpg,https://www.ciweimao.com/book/100043473
726,亡国公主与倾国骑士,拉洁爱尔,二次元,31.5万字,连载,【神脑洞系列--原创征文】 有人要来当公主吗？ 有人要来当这个国家的公主吗？ 这个国家的公主就算是什么都不做也 能够过上锦衣玉食和幸福快乐的生活哦～～♪ 不过为了要达成这一结局， 还是需要稍微克服一点困难…… 国王无心朝政，贵族彼此倾轧，教士贪恋金钱 军人争权夺利，民众心怀不满，邻国虎视眈眈 顺道一提，生存率可是罕见的高达20%呢！ 什么？你问迎来好结局的机率…… 没人想要来当公主吗？ 真的没人想要来当这个国家的公主吗？ ◇◇◇ 为了规避悲惨的亡国结局， 我找到了那位尚未倾国的骑士。 可是，那之后好像有哪里不太对劲…… 对了，明明我才应该是主角的呀！,刺猬猫,6.3,https://c1.kuangxiangit.com/uploads/allimg/c171215/15-12-17202527-14792.jpg,https://www.ciweimao.com/book/100054912
727,UC之炮灰记实录,炮击型扎古,二次元,460.2万字,连载,穿越到高达UC纪元里，是代替主角站在时代的潮流？还是走上政坛玩弄手段？错，最大的问题是如何保住自己的小命！18米高的巨人见过没有？步兵贴身肉搏。面对牛太仆，双手离开操纵杆吧。什么？对面有红有三？坏了，忘了让技师把限速器拆掉了…… 穿越福利？别人都是金手指，只有我的是个吐槽役，还是个残次品，别人抽大礼包是技能天赋点，我的大礼包是……夏亚签名照X4？我可是联邦军啊喂！ 看了太多主角无双，你可曾知道被无双的炮灰是如何想苟活下去的么？ ‘阿拉，剧情似乎已经进入了和炮灰不太沾边的情况了。作者你这是欺骗读者啊~’ 莉莉丝端着茶杯看着作者说道。 ‘没关系的，只要胆子大！这样写下去，艾利克斯总有机会成为炮灰的！快进到……哎呀……’ 作者被艾利克斯打晕拖走…… 前40章为肉身抗MS阶段，第45章开始登上MS~ 欢迎加群783501003,刺猬猫,6.4,https://c1.kuangxiangit.com/uploads/allimg/c191007/07-10-19202110-22639-100129777.jpg,https://www.ciweimao.com/book/100129777
728,魔法少女鹿目缘,千幻,二次元,221.6万字,完结,【本书书群：474399079 名字：小缘之家】 玩三百英雄都能穿越？但是为什么偏偏穿越的是鹿目圆！？哦，不是真的鹿目圆啊…但是这个世界超级危险的好不好！！宇宙躺枪了两次啊！两次！！ 总之，这是一个和小圆一模一样的家伙在各个世界到处闲逛的故事 第一站 魔法少女小圆（已完结）—— 第二站 从零开始的异世界生活（已完结）——第三站　魔法少女奈叶（已完结）——第四站 FGO（已完结）——第五站 魔圆和未知世界（进行中）,刺猬猫,5.9,https://c1.kuangxiangit.com/uploads/allimg/c160811/11-08-16143432-22994-100016299.jpg,https://www.ciweimao.com/book/100016299
729,无限大干爹,蒙古小哒子,二次元,87.5万字,完结,来到坑爹的轮回空间，主角开始了神奇之旅。,刺猬猫,5.5,https://novel-cdn.kuangxiangit.com/uploads/allimg/c161215/15-12-16175054-24764-100002196.jpg,https://www.ciweimao.com/book/100002196
730,必死后宫逃脱计划！,七夕八幡,二次元,118.7万字,完结,轻松日常，却怪异无比，深入下去，齐桓天才发现，自己的任务，可不是让一本烂书得到救赎这种无聊的事情—— 错综复杂的世界线，作者怨灵的秘密，真正的女主和现实的联系，走错一步，全盘皆输。 必死后宫，你以为真能逃脱？ 必死后宫沏茶社（Q群）：198778806 必死第二弹http://www.8kana.com/book/14008.html《必死异界逃脱计划》同求支持啦~！,不可能的世界,6.6,https://c.8kana.com/201509/100/06/10006_874ac_42_m.jpg,http://www.8kana.com/book/10006.html
731,我的女友真是太不妙了,男巫专破次元壁,二次元,24.1万字,连载,被色气女友强势倒追，漂亮学姐心机勾引，高冷的姐姐想对我实施人格调教？ 神崎玉城慌了，沦为恶女的玩具，尊严丧失一败涂地，这样的结局他才不接受！ 致力修复姐弟和睦关系，认真对待魔性女友，拒绝一切不良诱惑，还要当小说文豪？ 慢着，有点不对劲。 为什么他的可爱女友一家人都是魅魔啊！ 本书又名： 《论交往魅魔女友的可行性和操作方法》 《清纯女友致力于替我修建水晶宫》 《重生后被心理阴暗的姐姐嫉恨怎么办》 《在日本当小说文豪》 (ps：请别看见魅魔就想到碧池，这是本世界观原创的种族，设定完全不一样的),刺猬猫,6.7,https://c1.kuangxiangit.com/uploads/allimg/c200731/31-07-20202450-55764-100176665.jpg,https://www.ciweimao.com/book/100176665
732,我真的是天师,大山猪,二次元,218.8万字,完结,寇自清是深山老村的修道者，他本以为自己默默的修炼成仙很快乐，直到他可以穿越真实幻想进入二次元，才知道以前的快乐不是真的快乐。,刺猬猫,3.8,https://c1.kuangxiangit.com/uploads/allimg/c181116/16-11-18115941-44293-100056942.jpg,https://www.ciweimao.com/book/100056942
733,盲女棋圣道,犬舍樱,二次元,127.7万字,连载,【欢乐书客暑期主题征文】 再不问悲喜，只问你心中千万缕。,刺猬猫,5.9,https://novel-cdn.kuangxiangit.com/uploads/allimg/c180319/19-03-18121103-54247-100038380.jpg,https://www.ciweimao.com/book/100038380
734,NPC生存指南,幕月,二次元,95.4万字,完结,小说里面，为什么会有那么多巧合？为什么主角奇遇不断，各种危机为什么都是要等到主角赶到才能够完美解决？ 因为，这一切都是安排好了的。 罪恶都市，就是负责这一块的机构，也被称为平行世界的中转站。 而之所以叫做罪恶都市，是因为这里的人，都是负责扮演反派的NPC。 书友交流群： 577648063,不可能的世界,6.9,https://c.8kana.com/201707/134/78/13478_ecdaa_4013_m.jpg,http://www.8kana.com/book/13478.html
735,我被柴刀绑架了,指笔道人,二次元,182.8万字,连载,简介：大家好，我叫渣渣辉，我的女人都拿刀砍我。 写书最终的目的是为了通往女主角灵魂深处，这需要经过一条道路，道上会有阻碍。 进度：第一卷日在校园卷（完结）、第二卷路人女主卷（完结）、第三卷学园默示录卷（完）、第四卷食戟之灵（完成）、第五卷春物语（完成），第六卷埃罗芒阿与俺妹（完结）、第七卷 在地下城寻求邂逅是否搞错了什么 PS：缺章少章刷新一下，或许重新添加书架,刺猬猫,5.8,https://novel-cdn.kuangxiangit.com/uploads/allimg/c190819/19-08-19215305-29569-100062552.jpg,https://www.ciweimao.com/book/100062552
736,炼金术师无需自我修养,狂气科学家,二次元,254.9万字,连载,我看了看手中的怀表，并不是为了看时间。 而是想在不经意间让别人知道，我是一个国家炼金术师。 —————— ps：本书主世界为混合世界，目前融合有《钢之炼金术师》《紫罗兰永恒花园》《甲铁城的卡巴内利》《进击的巨人》《公主代理（Princess Principal）》。 第三卷为：《漆黑的子弹》 第五卷为：《黑礁》《黑街》《军火女王》《全金属狂潮》《复仇教室》混合世界 第七卷为：《钢之炼金术师：香巴拉的征服者》《丹特丽安的书架》《GOSICK》混合世界 （没看过原作问题也不大） 书友群：650641729，群名：一个普通的书友群,刺猬猫,4.5,https://c1.kuangxiangit.com/uploads/allimg/c190802/02-08-19222001-41461-100061423.jpg,https://www.ciweimao.com/book/100061423
737,哥，借一下字典……,K武墨伞宜,二次元,166.5万字,完结,【完结了，也还没完结】就在我做这种事情的时候，妹妹竟然来借字典…… 【读者群号：102349447。作者个人微博：@K武墨伞宜】,轻文轻小说,6.6,https://image.iqing.in//cover/3f820357-bb66-499e-8850-498752cedaa8.jpg,http://www.iqing.com/book/7336
738,我的姐姐是阿尔托莉雅,蓝白,二次元,203.4万字,完结,“我叫亚瑟，名字代表我注定不平凡，即便梅林只是我的青梅竹马小村姑，兰斯洛特是村子上的恶霸少女，我的圆桌骑士在等待着我！对吧，阿尔托莉雅姐姐？” 亚瑟看着金发的少女，如此说道。 “弟弟，要不要吃个烤玉米？早上刚从地里摘的。” 穿着打补丁的村姑麻衣的姐姐，阿尔托莉雅回答说,刺猬猫,5.3,https://novel-cdn.kuangxiangit.com/uploads/allimg/c170205/05-02-17041749-49545-100010358.jpg,https://www.ciweimao.com/book/100010358
